incident_id,date,site,country,incident_type,severity,shift,response_time_min,badge_access,cctv_alert,visitor,outcome,year,month,month_name,year_month,day_of_week,is_weekend,severity_weight,high_risk_target,is_confirmed,is_unresolved,is_false_alarm,slow_response
INC01952,2025-09-22,Bangalore,India,Badge Misuse,High,Evening,16,Yes,Yes,No,Resolved,2025,9,Sep,2025-09,Monday,False,3,1,0,0,0,1
INC00700,2025-09-23,Austin,USA,Lost Badge,Low,Day,19,No,Yes,No,Confirmed,2025,9,Sep,2025-09,Tuesday,False,1,0,1,0,0,1
INC00554,2025-09-24,Austin,USA,Tailgating,High,Night,8,Yes,Yes,Yes,Confirmed,2025,9,Sep,2025-09,Wednesday,False,3,1,1,0,0,0
INC01181,2025-09-24,London,UK,CCTV False Alarm,Low,Night,7,Yes,Yes,No,False Alarm,2025,9,Sep,2025-09,Wednesday,False,1,0,0,0,1,0
INC01517,2025-09-24,Austin,USA,Suspicious Package,High,Day,3,No,No,Yes,Confirmed,2025,9,Sep,2025-09,Wednesday,False,3,1,1,0,0,0
INC01888,2025-09-24,Sydney,Australia,Emergency Exit Misuse,High,Day,10,Yes,Yes,No,Under Investigation,2025,9,Sep,2025-09,Wednesday,False,3,1,0,1,0,0
INC00291,2025-09-25,Bangalore,India,Visitor Policy Violation,Low,Day,18,Yes,No,No,Confirmed,2025,9,Sep,2025-09,Thursday,False,1,0,1,0,0,1
INC00338,2025-09-25,Dublin,Ireland,Emergency Exit Misuse,High,Night,9,No,No,No,Confirmed,2025,9,Sep,2025-09,Thursday,False,3,1,1,0,0,0
INC01159,2025-09-25,London,UK,Visitor Policy Violation,Low,Night,18,Yes,Yes,No,Confirmed,2025,9,Sep,2025-09,Thursday,False,1,0,1,0,0,1
INC01292,2025-09-25,Berlin,Germany,Suspicious Person,High,Day,14,Yes,Yes,No,Under Investigation,2025,9,Sep,2025-09,Thursday,False,3,1,0,1,0,0
INC01397,2025-09-26,Berlin,Germany,Emergency Exit Misuse,High,Night,5,Yes,Yes,No,Confirmed,2025,9,Sep,2025-09,Friday,False,3,1,1,0,0,0
INC01840,2025-09-26,Berlin,Germany,CCTV False Alarm,Low,Day,3,Yes,Yes,No,False Alarm,2025,9,Sep,2025-09,Friday,False,1,0,0,0,1,0
INC00430,2025-09-27,Tokyo,Japan,CCTV Offline,Medium,Night,2,Yes,Yes,No,Resolved,2025,9,Sep,2025-09,Saturday,True,2,0,0,0,0,0
INC00467,2025-09-27,Austin,USA,Unauthorized Access,Medium,Day,6,No,Yes,No,Under Investigation,2025,9,Sep,2025-09,Saturday,True,2,0,0,1,0,0
INC00889,2025-09-27,Austin,USA,Lost Badge,Medium,Night,15,No,Yes,No,Resolved,2025,9,Sep,2025-09,Saturday,True,2,0,0,0,0,0
INC01039,2025-09-27,Bangalore,India,CCTV Offline,Medium,Evening,11,Yes,Yes,No,Confirmed,2025,9,Sep,2025-09,Saturday,True,2,0,1,0,0,0
INC01264,2025-09-27,Berlin,Germany,Suspicious Person,High,Night,17,Yes,Yes,No,Confirmed,2025,9,Sep,2025-09,Saturday,True,3,1,1,0,0,1
INC01576,2025-09-27,Austin,USA,Suspicious Package,Critical,Night,6,Yes,No,No,Confirmed,2025,9,Sep,2025-09,Saturday,True,4,1,1,0,0,0
INC01879,2025-09-27,Sydney,Australia,CCTV False Alarm,Low,Day,12,Yes,Yes,Yes,False Alarm,2025,9,Sep,2025-09,Saturday,True,1,0,0,0,1,0
INC00185,2025-09-28,Sydney,Australia,CCTV Offline,Medium,Evening,9,Yes,Yes,Yes,Under Investigation,2025,9,Sep,2025-09,Sunday,True,2,0,0,1,0,0
INC00326,2025-09-28,London,UK,Suspicious Person,High,Night,17,Yes,Yes,No,Confirmed,2025,9,Sep,2025-09,Sunday,True,3,1,1,0,0,1
INC00905,2025-09-28,Tokyo,Japan,Badge Misuse,Medium,Night,11,No,Yes,Yes,Resolved,2025,9,Sep,2025-09,Sunday,True,2,0,0,0,0,0
INC01001,2025-09-28,Sydney,Australia,Visitor Policy Violation,Medium,Day,14,No,Yes,No,Confirmed,2025,9,Sep,2025-09,Sunday,True,2,0,1,0,0,0
INC01132,2025-09-28,Austin,USA,Suspicious Person,High,Evening,14,Yes,Yes,No,Resolved,2025,9,Sep,2025-09,Sunday,True,3,1,0,0,0,0
INC01747,2025-09-28,Sydney,Australia,Badge Misuse,Medium,Day,11,No,Yes,No,Resolved,2025,9,Sep,2025-09,Sunday,True,2,0,0,0,0,0
INC00293,2025-09-29,Tokyo,Japan,Lost Badge,Medium,Day,13,No,Yes,No,Resolved,2025,9,Sep,2025-09,Monday,False,2,0,0,0,0,0
INC01190,2025-09-30,Singapore,Singapore,Lost Badge,Medium,Day,14,Yes,Yes,Yes,Resolved,2025,9,Sep,2025-09,Tuesday,False,2,0,0,0,0,0
INC01666,2025-09-30,Austin,USA,CCTV False Alarm,Low,Day,8,Yes,Yes,No,False Alarm,2025,9,Sep,2025-09,Tuesday,False,1,0,0,0,1,0
INC01925,2025-09-30,Austin,USA,Tailgating,Medium,Night,12,Yes,Yes,No,Confirmed,2025,9,Sep,2025-09,Tuesday,False,2,0,1,0,0,0
INC00500,2025-10-01,London,UK,Door Forced Open,High,Day,16,No,Yes,No,Confirmed,2025,10,Oct,2025-10,Wednesday,False,3,1,1,0,0,1
INC00658,2025-10-01,London,UK,Emergency Exit Misuse,Medium,Night,12,No,Yes,No,Resolved,2025,10,Oct,2025-10,Wednesday,False,2,0,0,0,0,0
INC00914,2025-10-01,Austin,USA,Lost Badge,Low,Evening,17,No,Yes,No,Confirmed,2025,10,Oct,2025-10,Wednesday,False,1,0,1,0,0,1
INC01321,2025-10-01,Tokyo,Japan,Suspicious Person,Medium,Evening,16,No,No,No,Under Investigation,2025,10,Oct,2025-10,Wednesday,False,2,0,0,1,0,1
INC01369,2025-10-01,Dublin,Ireland,Suspicious Person,High,Day,15,No,Yes,No,Confirmed,2025,10,Oct,2025-10,Wednesday,False,3,1,1,0,0,0
INC00061,2025-10-02,Sydney,Australia,CCTV False Alarm,Low,Night,10,No,Yes,No,False Alarm,2025,10,Oct,2025-10,Thursday,False,1,0,0,0,1,0
INC00912,2025-10-02,Bangalore,India,Door Forced Open,High,Night,9,Yes,Yes,Yes,Under Investigation,2025,10,Oct,2025-10,Thursday,False,3,1,0,1,0,0
INC01769,2025-10-02,Tokyo,Japan,Lost Badge,Medium,Night,11,Yes,Yes,Yes,Confirmed,2025,10,Oct,2025-10,Thursday,False,2,0,1,0,0,0
INC01994,2025-10-02,Tokyo,Japan,CCTV False Alarm,Low,Day,9,No,Yes,Yes,False Alarm,2025,10,Oct,2025-10,Thursday,False,1,0,0,0,1,0
INC00262,2025-10-03,Berlin,Germany,CCTV False Alarm,Low,Evening,10,No,Yes,Yes,False Alarm,2025,10,Oct,2025-10,Friday,False,1,0,0,0,1,0
INC00281,2025-10-03,Dublin,Ireland,Door Forced Open,Critical,Day,11,No,Yes,No,Confirmed,2025,10,Oct,2025-10,Friday,False,4,1,1,0,0,0
INC00334,2025-10-03,Singapore,Singapore,Lost Badge,Low,Evening,4,No,Yes,No,Under Investigation,2025,10,Oct,2025-10,Friday,False,1,0,0,1,0,0
INC00829,2025-10-03,London,UK,Unauthorized Access,High,Night,11,Yes,Yes,No,Resolved,2025,10,Oct,2025-10,Friday,False,3,1,0,0,0,0
INC01139,2025-10-03,Bangalore,India,Lost Badge,Low,Day,16,Yes,Yes,No,Under Investigation,2025,10,Oct,2025-10,Friday,False,1,0,0,1,0,1
INC01420,2025-10-03,London,UK,Visitor Policy Violation,Medium,Day,14,Yes,No,No,Confirmed,2025,10,Oct,2025-10,Friday,False,2,0,1,0,0,0
INC01599,2025-10-03,Austin,USA,Emergency Exit Misuse,Medium,Day,17,No,Yes,No,Resolved,2025,10,Oct,2025-10,Friday,False,2,0,0,0,0,1
INC01602,2025-10-03,Singapore,Singapore,Emergency Exit Misuse,Medium,Evening,16,No,No,Yes,Under Investigation,2025,10,Oct,2025-10,Friday,False,2,0,0,1,0,1
INC01051,2025-10-04,London,UK,Tailgating,High,Night,11,No,Yes,No,Resolved,2025,10,Oct,2025-10,Saturday,True,3,1,0,0,0,0
INC01098,2025-10-04,London,UK,Visitor Policy Violation,Medium,Day,15,No,Yes,No,Resolved,2025,10,Oct,2025-10,Saturday,True,2,0,0,0,0,0
INC00583,2025-10-05,Berlin,Germany,CCTV False Alarm,Low,Day,6,No,Yes,Yes,False Alarm,2025,10,Oct,2025-10,Sunday,True,1,0,0,0,1,0
INC01109,2025-10-05,Dublin,Ireland,Unauthorized Access,High,Night,5,Yes,Yes,Yes,Confirmed,2025,10,Oct,2025-10,Sunday,True,3,1,1,0,0,0
INC01989,2025-10-05,London,UK,Unauthorized Access,High,Night,13,Yes,Yes,Yes,Confirmed,2025,10,Oct,2025-10,Sunday,True,3,1,1,0,0,0
INC00526,2025-10-06,London,UK,Suspicious Person,High,Night,16,Yes,Yes,Yes,Confirmed,2025,10,Oct,2025-10,Monday,False,3,1,1,0,0,1
INC01444,2025-10-06,Singapore,Singapore,Lost Badge,Low,Day,10,Yes,Yes,No,Resolved,2025,10,Oct,2025-10,Monday,False,1,0,0,0,0,0
INC01569,2025-10-06,Singapore,Singapore,Suspicious Package,High,Night,10,Yes,No,No,Confirmed,2025,10,Oct,2025-10,Monday,False,3,1,1,0,0,0
INC01848,2025-10-06,London,UK,Unauthorized Access,High,Day,2,Yes,No,Yes,Resolved,2025,10,Oct,2025-10,Monday,False,3,1,0,0,0,0
INC00083,2025-10-07,Austin,USA,CCTV False Alarm,Low,Evening,7,Yes,Yes,Yes,False Alarm,2025,10,Oct,2025-10,Tuesday,False,1,0,0,0,1,0
INC00119,2025-10-07,Bangalore,India,Suspicious Package,High,Day,10,Yes,Yes,No,Confirmed,2025,10,Oct,2025-10,Tuesday,False,3,1,1,0,0,0
INC00619,2025-10-07,Berlin,Germany,Unauthorized Access,Medium,Day,6,No,Yes,Yes,Confirmed,2025,10,Oct,2025-10,Tuesday,False,2,0,1,0,0,0
INC00624,2025-10-07,Sydney,Australia,Door Forced Open,Critical,Day,17,Yes,Yes,No,Confirmed,2025,10,Oct,2025-10,Tuesday,False,4,1,1,0,0,1
INC00641,2025-10-07,Berlin,Germany,CCTV False Alarm,Low,Night,12,No,Yes,No,False Alarm,2025,10,Oct,2025-10,Tuesday,False,1,0,0,0,1,0
INC01289,2025-10-07,Dublin,Ireland,Visitor Policy Violation,Medium,Day,11,No,Yes,No,Confirmed,2025,10,Oct,2025-10,Tuesday,False,2,0,1,0,0,0
INC01345,2025-10-07,Tokyo,Japan,Badge Misuse,High,Evening,17,Yes,No,Yes,Resolved,2025,10,Oct,2025-10,Tuesday,False,3,1,0,0,0,1
INC01489,2025-10-07,Singapore,Singapore,Visitor Policy Violation,Low,Evening,4,No,Yes,Yes,Confirmed,2025,10,Oct,2025-10,Tuesday,False,1,0,1,0,0,0
INC01712,2025-10-07,Tokyo,Japan,CCTV False Alarm,Low,Night,11,Yes,No,No,False Alarm,2025,10,Oct,2025-10,Tuesday,False,1,0,0,0,1,0
INC00168,2025-10-09,Dublin,Ireland,Unauthorized Access,High,Day,6,Yes,Yes,No,Confirmed,2025,10,Oct,2025-10,Thursday,False,3,1,1,0,0,0
INC00967,2025-10-09,Singapore,Singapore,Visitor Policy Violation,Medium,Evening,14,Yes,No,No,Confirmed,2025,10,Oct,2025-10,Thursday,False,2,0,1,0,0,0
INC01113,2025-10-09,Singapore,Singapore,Badge Misuse,Medium,Night,9,Yes,Yes,No,Resolved,2025,10,Oct,2025-10,Thursday,False,2,0,0,0,0,0
INC01223,2025-10-09,Berlin,Germany,CCTV False Alarm,Low,Night,10,Yes,No,Yes,False Alarm,2025,10,Oct,2025-10,Thursday,False,1,0,0,0,1,0
INC00084,2025-10-10,Singapore,Singapore,Suspicious Package,Critical,Night,14,No,No,No,Confirmed,2025,10,Oct,2025-10,Friday,False,4,1,1,0,0,0
INC01059,2025-10-10,London,UK,CCTV False Alarm,Low,Day,11,Yes,Yes,No,False Alarm,2025,10,Oct,2025-10,Friday,False,1,0,0,0,1,0
INC01268,2025-10-10,London,UK,Emergency Exit Misuse,High,Day,12,Yes,No,No,Resolved,2025,10,Oct,2025-10,Friday,False,3,1,0,0,0,0
INC01522,2025-10-10,London,UK,Badge Misuse,High,Day,9,N/A,Yes,Yes,Confirmed,2025,10,Oct,2025-10,Friday,False,3,1,1,0,0,0
INC01662,2025-10-10,Bangalore,India,Suspicious Person,High,Night,13,Yes,Yes,No,Confirmed,2025,10,Oct,2025-10,Friday,False,3,1,1,0,0,0
INC00261,2025-10-11,London,UK,Door Forced Open,Critical,Night,13,No,Yes,No,Confirmed,2025,10,Oct,2025-10,Saturday,True,4,1,1,0,0,0
INC01115,2025-10-11,Austin,USA,CCTV Offline,Medium,Day,19,No,No,Yes,Confirmed,2025,10,Oct,2025-10,Saturday,True,2,0,1,0,0,1
INC01798,2025-10-11,Austin,USA,Tailgating,Medium,Night,8,No,Yes,Yes,Confirmed,2025,10,Oct,2025-10,Saturday,True,2,0,1,0,0,0
INC00920,2025-10-13,London,UK,Unauthorized Access,High,Night,9,Yes,Yes,Yes,Resolved,2025,10,Oct,2025-10,Monday,False,3,1,0,0,0,0
INC01082,2025-10-13,Sydney,Australia,Suspicious Person,Medium,Night,8,No,Yes,No,Confirmed,2025,10,Oct,2025-10,Monday,False,2,0,1,0,0,0
INC01169,2025-10-13,Tokyo,Japan,Lost Badge,Medium,Night,9,Yes,No,No,Resolved,2025,10,Oct,2025-10,Monday,False,2,0,0,0,0,0
INC01758,2025-10-13,Berlin,Germany,Badge Misuse,Medium,Evening,9,N/A,Yes,No,Resolved,2025,10,Oct,2025-10,Monday,False,2,0,0,0,0,0
INC01796,2025-10-13,Austin,USA,Tailgating,High,Day,7,Yes,Yes,Yes,Confirmed,2025,10,Oct,2025-10,Monday,False,3,1,1,0,0,0
INC00837,2025-10-14,Austin,USA,Tailgating,Medium,Night,19,Yes,Yes,No,Under Investigation,2025,10,Oct,2025-10,Tuesday,False,2,0,0,1,0,1
INC01249,2025-10-14,Berlin,Germany,Visitor Policy Violation,Low,Evening,16,No,Yes,No,Resolved,2025,10,Oct,2025-10,Tuesday,False,1,0,0,0,0,1
INC00843,2025-10-15,Bangalore,India,Door Forced Open,Critical,Night,12,Yes,No,Yes,Confirmed,2025,10,Oct,2025-10,Wednesday,False,4,1,1,0,0,0
INC00974,2025-10-15,Berlin,Germany,Lost Badge,Medium,Day,17,N/A,Yes,No,Confirmed,2025,10,Oct,2025-10,Wednesday,False,2,0,1,0,0,1
INC01880,2025-10-15,Tokyo,Japan,Tailgating,Medium,Day,13,Yes,Yes,No,Confirmed,2025,10,Oct,2025-10,Wednesday,False,2,0,1,0,0,0
INC01654,2025-10-16,Bangalore,India,Visitor Policy Violation,Low,Day,10,Yes,No,Yes,Confirmed,2025,10,Oct,2025-10,Thursday,False,1,0,1,0,0,0
INC01864,2025-10-16,Tokyo,Japan,Suspicious Package,High,Day,26,Yes,Yes,No,Confirmed,2025,10,Oct,2025-10,Thursday,False,3,1,1,0,0,1
INC00386,2025-10-17,Tokyo,Japan,Visitor Policy Violation,Low,Day,15,Yes,Yes,No,Confirmed,2025,10,Oct,2025-10,Friday,False,1,0,1,0,0,0
INC00678,2025-10-17,Singapore,Singapore,Suspicious Package,Critical,Night,8,No,Yes,Yes,Confirmed,2025,10,Oct,2025-10,Friday,False,4,1,1,0,0,0
INC00691,2025-10-17,Austin,USA,Lost Badge,Low,Night,11,Yes,No,No,Confirmed,2025,10,Oct,2025-10,Friday,False,1,0,1,0,0,0
INC00710,2025-10-17,Tokyo,Japan,CCTV False Alarm,Low,Evening,15,No,Yes,No,False Alarm,2025,10,Oct,2025-10,Friday,False,1,0,0,0,1,0
INC01772,2025-10-17,Dublin,Ireland,CCTV False Alarm,Low,Day,3,Yes,No,Yes,False Alarm,2025,10,Oct,2025-10,Friday,False,1,0,0,0,1,0
INC00532,2025-10-18,Tokyo,Japan,CCTV Offline,Medium,Day,12,Yes,Yes,No,Under Investigation,2025,10,Oct,2025-10,Saturday,True,2,0,0,1,0,0
INC01684,2025-10-18,Bangalore,India,CCTV False Alarm,Low,Day,8,No,No,No,False Alarm,2025,10,Oct,2025-10,Saturday,True,1,0,0,0,1,0
INC01078,2025-10-19,Dublin,Ireland,Suspicious Package,High,Day,11,Yes,Yes,No,Confirmed,2025,10,Oct,2025-10,Sunday,True,3,1,1,0,0,0
INC01620,2025-10-19,Austin,USA,Emergency Exit Misuse,Medium,Day,12,No,Yes,No,Confirmed,2025,10,Oct,2025-10,Sunday,True,2,0,1,0,0,0
INC00609,2025-10-20,Sydney,Australia,Door Forced Open,High,Night,13,No,No,No,Confirmed,2025,10,Oct,2025-10,Monday,False,3,1,1,0,0,0
INC00876,2025-10-20,London,UK,Door Forced Open,High,Day,10,Yes,Yes,No,Under Investigation,2025,10,Oct,2025-10,Monday,False,3,1,0,1,0,0
INC01329,2025-10-20,Dublin,Ireland,Suspicious Package,High,Evening,12,Yes,Yes,Yes,Under Investigation,2025,10,Oct,2025-10,Monday,False,3,1,0,1,0,0
INC01655,2025-10-20,Austin,USA,Emergency Exit Misuse,Medium,Day,13,Yes,Yes,No,Under Investigation,2025,10,Oct,2025-10,Monday,False,2,0,0,1,0,0
INC01821,2025-10-20,London,UK,Suspicious Person,Medium,Day,19,Yes,Yes,Yes,Resolved,2025,10,Oct,2025-10,Monday,False,2,0,0,0,0,1
INC01957,2025-10-20,Austin,USA,CCTV False Alarm,Low,Day,14,Yes,Yes,Yes,False Alarm,2025,10,Oct,2025-10,Monday,False,1,0,0,0,1,0
INC00096,2025-10-21,Bangalore,India,Suspicious Package,High,Night,13,No,Yes,No,Confirmed,2025,10,Oct,2025-10,Tuesday,False,3,1,1,0,0,0
INC00918,2025-10-21,Austin,USA,Emergency Exit Misuse,High,Evening,7,Yes,Yes,No,Resolved,2025,10,Oct,2025-10,Tuesday,False,3,1,0,0,0,0
INC00942,2025-10-21,London,UK,Suspicious Package,High,Day,17,Yes,No,No,Confirmed,2025,10,Oct,2025-10,Tuesday,False,3,1,1,0,0,1
INC01131,2025-10-21,Austin,USA,Suspicious Person,Medium,Day,13,Yes,Yes,Yes,Under Investigation,2025,10,Oct,2025-10,Tuesday,False,2,0,0,1,0,0
INC00081,2025-10-22,Bangalore,India,Lost Badge,Medium,Evening,4,Yes,No,No,Confirmed,2025,10,Oct,2025-10,Wednesday,False,2,0,1,0,0,0
INC00379,2025-10-22,Singapore,Singapore,Emergency Exit Misuse,High,Day,11,Yes,Yes,No,Resolved,2025,10,Oct,2025-10,Wednesday,False,3,1,0,0,0,0
INC00518,2025-10-22,Bangalore,India,Unauthorized Access,Medium,Evening,18,Yes,No,No,Confirmed,2025,10,Oct,2025-10,Wednesday,False,2,0,1,0,0,1
INC00708,2025-10-22,Tokyo,Japan,CCTV False Alarm,Low,Day,9,No,Yes,No,False Alarm,2025,10,Oct,2025-10,Wednesday,False,1,0,0,0,1,0
INC00999,2025-10-22,Austin,USA,Lost Badge,Medium,Evening,11,Yes,Yes,No,Confirmed,2025,10,Oct,2025-10,Wednesday,False,2,0,1,0,0,0
INC01774,2025-10-22,London,UK,Tailgating,Medium,Night,8,N/A,Yes,No,Resolved,2025,10,Oct,2025-10,Wednesday,False,2,0,0,0,0,0
INC00256,2025-10-23,Dublin,Ireland,Tailgating,High,Day,16,Yes,Yes,No,Resolved,2025,10,Oct,2025-10,Thursday,False,3,1,0,0,0,1
INC01403,2025-10-23,London,UK,Suspicious Person,High,Night,9,No,Yes,Yes,Confirmed,2025,10,Oct,2025-10,Thursday,False,3,1,1,0,0,0
INC01780,2025-10-23,Austin,USA,Lost Badge,Low,Evening,20,Yes,Yes,No,Under Investigation,2025,10,Oct,2025-10,Thursday,False,1,0,0,1,0,1
INC01932,2025-10-23,Dublin,Ireland,Unauthorized Access,High,Evening,3,No,Yes,No,Confirmed,2025,10,Oct,2025-10,Thursday,False,3,1,1,0,0,0
INC00888,2025-10-24,Tokyo,Japan,Visitor Policy Violation,Low,Day,9,Yes,Yes,No,Resolved,2025,10,Oct,2025-10,Friday,False,1,0,0,0,0,0
INC01311,2025-10-24,Sydney,Australia,CCTV False Alarm,Low,Night,9,Yes,No,Yes,False Alarm,2025,10,Oct,2025-10,Friday,False,1,0,0,0,1,0
INC01896,2025-10-24,Austin,USA,Door Forced Open,High,Day,5,Yes,Yes,Yes,Resolved,2025,10,Oct,2025-10,Friday,False,3,1,0,0,0,0
INC01954,2025-10-24,Dublin,Ireland,Suspicious Package,High,Day,2,No,Yes,Yes,Confirmed,2025,10,Oct,2025-10,Friday,False,3,1,1,0,0,0
INC00402,2025-10-25,Austin,USA,Badge Misuse,High,Day,8,Yes,Yes,Yes,Confirmed,2025,10,Oct,2025-10,Saturday,True,3,1,1,0,0,0
INC00706,2025-10-25,Berlin,Germany,Visitor Policy Violation,Medium,Night,21,Yes,Yes,No,Resolved,2025,10,Oct,2025-10,Saturday,True,2,0,0,0,0,1
INC01418,2025-10-25,Tokyo,Japan,Badge Misuse,High,Day,7,No,Yes,No,Under Investigation,2025,10,Oct,2025-10,Saturday,True,3,1,0,1,0,0
INC00543,2025-10-26,Bangalore,India,Door Forced Open,High,Evening,6,Yes,Yes,No,Confirmed,2025,10,Oct,2025-10,Sunday,True,3,1,1,0,0,0
INC00793,2025-10-26,London,UK,Visitor Policy Violation,Medium,Day,10,Yes,Yes,Yes,Under Investigation,2025,10,Oct,2025-10,Sunday,True,2,0,0,1,0,0
INC01296,2025-10-26,Bangalore,India,Visitor Policy Violation,Medium,Day,10,Yes,Yes,No,Confirmed,2025,10,Oct,2025-10,Sunday,True,2,0,1,0,0,0
INC01978,2025-10-26,Berlin,Germany,Unauthorized Access,High,Evening,10,Yes,Yes,No,Under Investigation,2025,10,Oct,2025-10,Sunday,True,3,1,0,1,0,0
INC00260,2025-10-27,Dublin,Ireland,Suspicious Package,Critical,Day,14,Yes,Yes,No,Under Investigation,2025,10,Oct,2025-10,Monday,False,4,1,0,1,0,0
INC01067,2025-10-28,Sydney,Australia,Badge Misuse,High,Day,15,No,No,Yes,Confirmed,2025,10,Oct,2025-10,Tuesday,False,3,1,1,0,0,0
INC01609,2025-10-28,Singapore,Singapore,Visitor Policy Violation,Medium,Day,7,Yes,Yes,No,Confirmed,2025,10,Oct,2025-10,Tuesday,False,2,0,1,0,0,0
INC01435,2025-10-29,Sydney,Australia,Visitor Policy Violation,Medium,Day,8,Yes,No,No,Confirmed,2025,10,Oct,2025-10,Wednesday,False,2,0,1,0,0,0
INC00095,2025-10-30,Singapore,Singapore,Visitor Policy Violation,Medium,Evening,21,Yes,Yes,No,Resolved,2025,10,Oct,2025-10,Thursday,False,2,0,0,0,0,1
INC00157,2025-10-30,Tokyo,Japan,Unauthorized Access,Medium,Day,9,Yes,Yes,No,Confirmed,2025,10,Oct,2025-10,Thursday,False,2,0,1,0,0,0
INC00274,2025-10-30,Dublin,Ireland,Lost Badge,Low,Night,9,No,Yes,No,Confirmed,2025,10,Oct,2025-10,Thursday,False,1,0,1,0,0,0
INC00378,2025-10-30,Dublin,Ireland,Door Forced Open,High,Evening,13,Yes,Yes,No,Confirmed,2025,10,Oct,2025-10,Thursday,False,3,1,1,0,0,0
INC00393,2025-10-30,Singapore,Singapore,Door Forced Open,Critical,Night,14,No,No,No,Confirmed,2025,10,Oct,2025-10,Thursday,False,4,1,1,0,0,0
INC00940,2025-10-30,London,UK,CCTV False Alarm,Low,Day,19,Yes,Yes,No,False Alarm,2025,10,Oct,2025-10,Thursday,False,1,0,0,0,1,1
INC01056,2025-10-30,Dublin,Ireland,Unauthorized Access,Medium,Night,15,Yes,Yes,No,Confirmed,2025,10,Oct,2025-10,Thursday,False,2,0,1,0,0,0
INC01081,2025-10-30,Berlin,Germany,CCTV False Alarm,Low,Night,18,No,Yes,No,False Alarm,2025,10,Oct,2025-10,Thursday,False,1,0,0,0,1,1
INC01379,2025-10-30,London,UK,Lost Badge,Low,Day,14,No,Yes,No,Under Investigation,2025,10,Oct,2025-10,Thursday,False,1,0,0,1,0,0
INC00357,2025-10-31,London,UK,Suspicious Person,Medium,Evening,11,No,No,No,Confirmed,2025,10,Oct,2025-10,Friday,False,2,0,1,0,0,0
INC00598,2025-10-31,London,UK,Visitor Policy Violation,Medium,Evening,21,Yes,Yes,No,Confirmed,2025,10,Oct,2025-10,Friday,False,2,0,1,0,0,1
INC00848,2025-10-31,Bangalore,India,CCTV Offline,Medium,Day,2,No,Yes,No,Resolved,2025,10,Oct,2025-10,Friday,False,2,0,0,0,0,0
INC01559,2025-10-31,Berlin,Germany,Suspicious Package,High,Night,15,No,Yes,No,Resolved,2025,10,Oct,2025-10,Friday,False,3,1,0,0,0,0
INC00317,2025-11-01,Singapore,Singapore,Visitor Policy Violation,Medium,Evening,12,Yes,No,Yes,Confirmed,2025,11,Nov,2025-11,Saturday,True,2,0,1,0,0,0
INC00699,2025-11-01,Berlin,Germany,Tailgating,Medium,Day,8,No,Yes,No,Confirmed,2025,11,Nov,2025-11,Saturday,True,2,0,1,0,0,0
INC01485,2025-11-01,Dublin,Ireland,CCTV Offline,Medium,Night,18,Yes,Yes,No,Confirmed,2025,11,Nov,2025-11,Saturday,True,2,0,1,0,0,1
INC00349,2025-11-02,Dublin,Ireland,Door Forced Open,High,Night,17,Yes,Yes,No,Resolved,2025,11,Nov,2025-11,Sunday,True,3,1,0,0,0,1
INC01360,2025-11-02,London,UK,Lost Badge,Low,Night,7,No,Yes,No,Resolved,2025,11,Nov,2025-11,Sunday,True,1,0,0,0,0,0
INC00180,2025-11-03,Tokyo,Japan,Door Forced Open,Critical,Night,3,Yes,Yes,No,Confirmed,2025,11,Nov,2025-11,Monday,False,4,1,1,0,0,0
INC00270,2025-11-03,London,UK,Unauthorized Access,High,Day,11,Yes,Yes,No,Confirmed,2025,11,Nov,2025-11,Monday,False,3,1,1,0,0,0
INC01966,2025-11-03,Sydney,Australia,CCTV Offline,Medium,Night,9,Yes,Yes,No,Under Investigation,2025,11,Nov,2025-11,Monday,False,2,0,0,1,0,0
INC00027,2025-11-04,Dublin,Ireland,Visitor Policy Violation,Low,Evening,2,No,Yes,No,Confirmed,2025,11,Nov,2025-11,Tuesday,False,1,0,1,0,0,0
INC00041,2025-11-04,Tokyo,Japan,Emergency Exit Misuse,Medium,Night,4,Yes,Yes,No,Confirmed,2025,11,Nov,2025-11,Tuesday,False,2,0,1,0,0,0
INC01380,2025-11-04,Berlin,Germany,Badge Misuse,High,Day,14,Yes,Yes,No,Resolved,2025,11,Nov,2025-11,Tuesday,False,3,1,0,0,0,0
INC01466,2025-11-04,Singapore,Singapore,Badge Misuse,Medium,Day,5,No,No,No,Resolved,2025,11,Nov,2025-11,Tuesday,False,2,0,0,0,0,0
INC00042,2025-11-05,Berlin,Germany,Emergency Exit Misuse,Medium,Evening,11,Yes,No,No,Confirmed,2025,11,Nov,2025-11,Wednesday,False,2,0,1,0,0,0
INC00584,2025-11-05,Austin,USA,CCTV False Alarm,Low,Evening,11,Yes,Yes,Yes,False Alarm,2025,11,Nov,2025-11,Wednesday,False,1,0,0,0,1,0
INC00841,2025-11-05,Bangalore,India,Door Forced Open,Critical,Night,20,N/A,Yes,No,Under Investigation,2025,11,Nov,2025-11,Wednesday,False,4,1,0,1,0,1
INC01647,2025-11-05,Bangalore,India,Emergency Exit Misuse,Medium,Evening,12,No,Yes,Yes,Confirmed,2025,11,Nov,2025-11,Wednesday,False,2,0,1,0,0,0
INC01702,2025-11-05,Berlin,Germany,CCTV False Alarm,Low,Day,10,No,Yes,No,False Alarm,2025,11,Nov,2025-11,Wednesday,False,1,0,0,0,1,0
